http://citydata.wu.ac.at/resource/276/015670#000001	Erfurt	2011	200868
http://citydata.wu.ac.at/resource/276/015670#000001	Erfurt	2011	204994
http://citydata.wu.ac.at/resource/276/015670#000001	Erfurt	2012	206384
http://citydata.wu.ac.at/resource/276/015670#000001	Erfurt	2013	203485
http://citydata.wu.ac.at/resource/276/015670#000001	Erfurt	2014	204880
http://citydata.wu.ac.at/resource/276/015670#000001	Erfurt	2015	206219
http://citydata.wu.ac.at/resource/276/015680#000001	Erlangen	1999	100750
http://citydata.wu.ac.at/resource/276/015680#000001	Erlangen	2011	103720
http://citydata.wu.ac.at/resource/276/015680#000001	Erlangen	2011	105629
http://citydata.wu.ac.at/resource/276/015680#000001	Erlangen	2012	106326
http://citydata.wu.ac.at/resource/276/015680#000001	Erlangen	2013	105412
http://citydata.wu.ac.at/resource/276/015680#000001	Erlangen	2014	105624
http://citydata.wu.ac.at/resource/276/015680#000001	Erlangen	2015	106423
http://citydata.wu.ac.at/resource/276/015690#000001	Essen	1999	599515
http://citydata.wu.ac.at/resource/276/015690#000001	Essen	2011	566201
http://citydata.wu.ac.at/resource/276/015690#000001	Essen	2011	574635
http://citydata.wu.ac.at/resource/276/015690#000001	Essen	2012	573468
http://citydata.wu.ac.at/resource/276/015690#000001	Essen	2013	566862
http://citydata.wu.ac.at/resource/276/015690#000001	Essen	2014	569884
http://citydata.wu.ac.at/resource/276/015690#000001	Essen	2015	573784
http://citydata.wu.ac.at/resource/276/015700#000001	Frankfurt am Main	1999	643821
http://citydata.wu.ac.at/resource/276/015700#000001	Frankfurt am Main	2011	667925
http://citydata.wu.ac.at/resource/276/015700#000001	Frankfurt am Main	2011	679664
http://citydata.wu.ac.at/resource/276/015700#000001	Frankfurt am Main	2012	691518
http://citydata.wu.ac.at/resource/276/015700#000001	Frankfurt am Main	2013	687775
http://citydata.wu.ac.at/resource/276/015700#000001	Frankfurt am Main	2014	701350
http://citydata.wu.ac.at/resource/276/015700#000001	Frankfurt am Main	2015	717624
http://citydata.wu.ac.at/resource/276/015710#000001	Freiburg im Breisgau	1999	202455
http://citydata.wu.ac.at/resource/276/015710#000001	Freiburg im Breisgau	2011	209629
http://citydata.wu.ac.at/resource/276/015710#000001	Freiburg im Breisgau	2011	224191
http://citydata.wu.ac.at/resource/276/015710#000001	Freiburg im Breisgau	2012	229144
http://citydata.wu.ac.at/resource/276/015710#000001	Freiburg im Breisgau	2013	218043
http://citydata.wu.ac.at/resource/276/015710#000001	Freiburg im Breisgau	2014	220286
http://citydata.wu.ac.at/resource/276/015710#000001	Freiburg im Breisgau	2015	222203
http://citydata.wu.ac.at/resource/276/015720#000001	Fürth	1999	109771
http://citydata.wu.ac.at/resource/276/015720#000001	Fürth	2011	114628
http://citydata.wu.ac.at/resource/276/015720#000001	Fürth	2011	115613
http://citydata.wu.ac.at/resource/276/015720#000001	Fürth	2012	116317
http://citydata.wu.ac.at/resource/276/015720#000001	Fürth	2013	118358
http://citydata.wu.ac.at/resource/276/015720#000001	Fürth	2014	119808
http://citydata.wu.ac.at/resource/276/015720#000001	Fürth	2015	121519
http://citydata.wu.ac.at/resource/276/015730#000001	Gelsenkirchen	1999	281979
http://citydata.wu.ac.at/resource/276/015730#000001	Gelsenkirchen	2011	257981
http://citydata.wu.ac.at/resource/276/015730#000001	Gelsenkirchen	2011	258766
http://citydata.wu.ac.at/resource/276/015730#000001	Gelsenkirchen	2012	256652
http://citydata.wu.ac.at/resource/276/015730#000001	Gelsenkirchen	2013	257607
http://citydata.wu.ac.at/resource/276/015730#000001	Gelsenkirchen	2014	257850
http://citydata.wu.ac.at/resource/276/015730#000001	Gelsenkirchen	2015	257651
http://citydata.wu.ac.at/resource/276/015740#000001	Gera	1999	114718
http://citydata.wu.ac.at/resource/276/015750#000001	Göttingen	1999	124775
http://citydata.wu.ac.at/resource/276/015750#000001	Göttingen	2011	115843
http://citydata.wu.ac.at/resource/276/015750#000001	Göttingen	2011	121060
http://citydata.wu.ac.at/resource/276/015750#000001	Göttingen	2012	121364
http://citydata.wu.ac.at/resource/276/015750#000001	Göttingen	2013	116650
http://citydata.wu.ac.at/resource/276/015750#000001	Göttingen	2014	116891
http://citydata.wu.ac.at/resource/276/015750#000001	Göttingen	2015	117665
http://citydata.wu.ac.at/resource/276/015760#000001	Hagen	1999	205201
http://citydata.wu.ac.at/resource/276/015760#000001	Hagen	2011	187944
http://citydata.wu.ac.at/resource/276/015760#000001	Hagen	2011	188529
http://citydata.wu.ac.at/resource/276/015760#000001	Hagen	2012	187447
http://citydata.wu.ac.at/resource/276/015760#000001	Hagen	2013	186243
http://citydata.wu.ac.at/resource/276/015760#000001	Hagen	2014	185996
http://citydata.wu.ac.at/resource/276/015760#000001	Hagen	2015	186716
http://citydata.wu.ac.at/resource/276/015770#000001	Halle (Saale)	1999	254360
http://citydata.wu.ac.at/resource/276/015770#000001	Halle (Saale)	2011	229153
http://citydata.wu.ac.at/resource/276/015770#000001	Halle (Saale)	2011	232963
http://citydata.wu.ac.at/resource/276/015770#000001	Halle (Saale)	2012	233705
http://citydata.wu.ac.at/resource/276/015770#000001	Halle (Saale)	2013	231440
http://citydata.wu.ac.at/resource/276/015770#000001	Halle (Saale)	2014	231565
http://citydata.wu.ac.at/resource/276/015770#000001	Halle (Saale)	2015	232470
http://citydata.wu.ac.at/resource/276/015780#000001	Hamburg	1999	1704735
http://citydata.wu.ac.at/resource/276/015780#000001	Hamburg	2011	1706696
http://citydata.wu.ac.at/resource/276/015780#000001	Hamburg	2011	1786448
http://citydata.wu.ac.at/resource/276/015780#000001	Hamburg	2012	1798836
http://citydata.wu.ac.at/resource/276/015780#000001	Hamburg	2013	1734272
http://citydata.wu.ac.at/resource/276/015780#000001	Hamburg	2014	1746342
http://citydata.wu.ac.at/resource/276/015780#000001	Hamburg	2015	1762791
http://citydata.wu.ac.at/resource/276/015790#000001	Hamm	1999	181804
http://citydata.wu.ac.at/resource/276/015790#000001	Hamm	2011	176037
http://citydata.wu.ac.at/resource/276/015790#000001	Hamm	2011	181783
http://citydata.wu.ac.at/resource/276/015790#000001	Hamm	2012	182112
http://citydata.wu.ac.at/resource/276/015790#000001	Hamm	2013	176440
http://citydata.wu.ac.at/resource/276/015790#000001	Hamm	2014	176048
http://citydata.wu.ac.at/resource/276/015790#000001	Hamm	2015	176580
http://citydata.wu.ac.at/resource/276/015800#000001	Hannover	1999	514718
http://citydata.wu.ac.at/resource/276/015800#000001	Hannover	2011	506416
http://citydata.wu.ac.at/resource/276/015800#000001	Hannover	2011	522686
http://citydata.wu.ac.at/resource/276/015800#000001	Hannover	2012	525875
http://citydata.wu.ac.at/resource/276/015800#000001	Hannover	2013	514137
http://citydata.wu.ac.at/resource/276/015800#000001	Hannover	2014	518386
http://citydata.wu.ac.at/resource/276/015800#000001	Hannover	2015	523642
http://citydata.wu.ac.at/resource/276/015810#000001	Heidelberg	1999	139672
http://citydata.wu.ac.at/resource/276/015810#000001	Heidelberg	2011	146751
http://citydata.wu.ac.at/resource/276/015810#000001	Heidelberg	2011	147312
http://citydata.wu.ac.at/resource/276/015810#000001	Heidelberg	2012	149633
http://citydata.wu.ac.at/resource/276/015810#000001	Heidelberg	2013	150335
http://citydata.wu.ac.at/resource/276/015810#000001	Heidelberg	2014	152113
http://citydata.wu.ac.at/resource/276/015810#000001	Heidelberg	2015	154715
http://citydata.wu.ac.at/resource/276/015820#000001	Heilbronn	1999	119526
http://citydata.wu.ac.at/resource/276/015820#000001	Heilbronn	2011	116059
http://citydata.wu.ac.at/resource/276/015820#000001	Heilbronn	2011	122879
http://citydata.wu.ac.at/resource/276/015820#000001	Heilbronn	2012	124257
http://citydata.wu.ac.at/resource/276/015820#000001	Heilbronn	2013	117531
http://citydata.wu.ac.at/resource/276/015820#000001	Heilbronn	2014	118122
http://citydata.wu.ac.at/resource/276/015820#000001	Heilbronn	2015	119841
http://citydata.wu.ac.at/resource/276/015830#000001	Herne	1999	175661
http://citydata.wu.ac.at/resource/276/015830#000001	Herne	2011	155160
http://citydata.wu.ac.at/resource/276/015830#000001	Herne	2011	164762
http://citydata.wu.ac.at/resource/276/015830#000001	Herne	2012	164244
http://citydata.wu.ac.at/resource/276/015830#000001	Herne	2013	154563
http://citydata.wu.ac.at/resource/276/015830#000001	Herne	2014	154417
http://citydata.wu.ac.at/resource/276/015830#000001	Herne	2015	154608
http://citydata.wu.ac.at/resource/276/015840#000001	Hildesheim	1999	104013
http://citydata.wu.ac.at/resource/276/015840#000001	Hildesheim	2011	102794
http://citydata.wu.ac.at/resource/276/015840#000001	Hildesheim	2012	102584
http://citydata.wu.ac.at/resource/276/015850#000001	Ingolstadt	1999	114826
http://citydata.wu.ac.at/resource/276/015850#000001	Ingolstadt	2011	124927
http://citydata.wu.ac.at/resource/276/015850#000001	Ingolstadt	2011	125088
http://citydata.wu.ac.at/resource/276/015850#000001	Ingolstadt	2012	126732
http://citydata.wu.ac.at/resource/276/015850#000001	Ingolstadt	2013	127886
http://citydata.wu.ac.at/resource/276/015850#000001	Ingolstadt	2014	129136
http://citydata.wu.ac.at/resource/276/015850#000001	Ingolstadt	2015	131002
http://citydata.wu.ac.at/resource/276/015860#000001	Jena	2011	105129
http://citydata.wu.ac.at/resource/276/015860#000001	Jena	2011	105739
http://citydata.wu.ac.at/resource/276/015860#000001	Jena	2012	105463
http://citydata.wu.ac.at/resource/276/015860#000001	Jena	2013	106915
http://citydata.wu.ac.at/resource/276/015860#000001	Jena	2014	107679
http://citydata.wu.ac.at/resource/276/015860#000001	Jena	2015	108207
http://citydata.wu.ac.at/resource/276/015870#000001	Kaiserslautern	1999	100025
http://citydata.wu.ac.at/resource/276/015880#000001	Karlsruhe	1999	277204
http://citydata.wu.ac.at/resource/276/015880#000001	Karlsruhe	2011	289173
http://citydata.wu.ac.at/resource/276/015880#000001	Karlsruhe	2011	294761
http://citydata.wu.ac.at/resource/276/015880#000001	Karlsruhe	2012	297488
http://citydata.wu.ac.at/resource/276/015880#000001	Karlsruhe	2013	296033
http://citydata.wu.ac.at/resource/276/015880#000001	Karlsruhe	2014	299103
http://citydata.wu.ac.at/resource/276/015880#000001	Karlsruhe	2015	300051
http://citydata.wu.ac.at/resource/276/015890#000001	Kassel	1999	196211
http://citydata.wu.ac.at/resource/276/015890#000001	Kassel	2011	190765
http://citydata.wu.ac.at/resource/276/015890#000001	Kassel	2011	195530
http://citydata.wu.ac.at/resource/276/015890#000001	Kassel	2012	196496
http://citydata.wu.ac.at/resource/276/015890#000001	Kassel	2013	192874
http://citydata.wu.ac.at/resource/276/015890#000001	Kassel	2014	194087
http://citydata.wu.ac.at/resource/276/015890#000001	Kassel	2015	194747
http://citydata.wu.ac.at/resource/276/015900#000001	Kiel	1999	233795
http://citydata.wu.ac.at/resource/276/015900#000001	Kiel	2011	235782
http://citydata.wu.ac.at/resource/276/015900#000001	Kiel	2011	239526
http://citydata.wu.ac.at/resource/276/015900#000001	Kiel	2012	242041
http://citydata.wu.ac.at/resource/276/015900#000001	Kiel	2013	239866
http://citydata.wu.ac.at/resource/276/015900#000001	Kiel	2014	241533
http://citydata.wu.ac.at/resource/276/015900#000001	Kiel	2015	243148
http://citydata.wu.ac.at/resource/276/015910#000001	Koblenz	1999	108003
http://citydata.wu.ac.at/resource/276/015910#000001	Koblenz	2011	106417
http://citydata.wu.ac.at/resource/276/015910#000001	Koblenz	2011	107825
http://citydata.wu.ac.at/resource/276/015910#000001	Koblenz	2012	106677
http://citydata.wu.ac.at/resource/276/015910#000001	Koblenz	2013	109779
http://citydata.wu.ac.at/resource/276/015910#000001	Koblenz	2014	110643
http://citydata.wu.ac.at/resource/276/015910#000001	Koblenz	2015	111434
http://citydata.wu.ac.at/resource/276/015920#000001	Köln	1999	962507
http://citydata.wu.ac.at/resource/276/015920#000001	Köln	2011	1005775
http://citydata.wu.ac.at/resource/276/015920#000001	Köln	2011	1007119
http://citydata.wu.ac.at/resource/276/015920#000001	Köln	2012	1017155
http://citydata.wu.ac.at/resource/276/015920#000001	Köln	2013	1024373
http://citydata.wu.ac.at/resource/276/015920#000001	Köln	2014	1034175
http://citydata.wu.ac.at/resource/276/015920#000001	Köln	2015	1046680
http://citydata.wu.ac.at/resource/276/015930#000001	Krefeld	1999	241769
http://citydata.wu.ac.at/resource/276/015930#000001	Krefeld	2011	222247
http://citydata.wu.ac.at/resource/276/015930#000001	Krefeld	2011	235076
http://citydata.wu.ac.at/resource/276/015930#000001	Krefeld	2012	234396
http://citydata.wu.ac.at/resource/276/015930#000001	Krefeld	2013	222026
http://citydata.wu.ac.at/resource/276/015930#000001	Krefeld	2014	222058
http://citydata.wu.ac.at/resource/276/015930#000001	Krefeld	2015	222500
http://citydata.wu.ac.at/resource/276/015940#000001	Leipzig	1999	489532
http://citydata.wu.ac.at/resource/276/015940#000001	Leipzig	2011	502979
http://citydata.wu.ac.at/resource/276/015940#000001	Leipzig	2011	522883
http://citydata.wu.ac.at/resource/276/015940#000001	Leipzig	2012	531809
http://citydata.wu.ac.at/resource/276/015940#000001	Leipzig	2013	520838
http://citydata.wu.ac.at/resource/276/015940#000001	Leipzig	2014	531562
http://citydata.wu.ac.at/resource/276/015940#000001	Leipzig	2015	544479
http://citydata.wu.ac.at/resource/276/015950#000001	Leverkusen	1999	160841
http://citydata.wu.ac.at/resource/276/015950#000001	Leverkusen	2011	158984
http://citydata.wu.ac.at/resource/276/015950#000001	Leverkusen	2011	160772
http://citydata.wu.ac.at/resource/276/015950#000001	Leverkusen	2012	161195
http://citydata.wu.ac.at/resource/276/015950#000001	Leverkusen	2013	159926
http://citydata.wu.ac.at/resource/276/015950#000001	Leverkusen	2014	160819
http://citydata.wu.ac.at/resource/276/015950#000001	Leverkusen	2015	161540
http://citydata.wu.ac.at/resource/276/015960#000001	Lübeck	1999	213326
http://citydata.wu.ac.at/resource/276/015960#000001	Lübeck	2011	210232
http://citydata.wu.ac.at/resource/276/015960#000001	Lübeck	2011	210305
http://citydata.wu.ac.at/resource/276/015960#000001	Lübeck	2012	210577
http://citydata.wu.ac.at/resource/276/015960#000001	Lübeck	2013	211713
http://citydata.wu.ac.at/resource/276/015960#000001	Lübeck	2014	212958
http://citydata.wu.ac.at/resource/276/015960#000001	Lübeck	2015	214420
http://citydata.wu.ac.at/resource/276/015970#000001	Ludwigshafen am Rhein	1999	163771
http://citydata.wu.ac.at/resource/276/015970#000001	Ludwigshafen am Rhein	2011	157584
http://citydata.wu.ac.at/resource/276/015970#000001	Ludwigshafen am Rhein	2011	164351
http://citydata.wu.ac.at/resource/276/015970#000001	Ludwigshafen am Rhein	2012	165560
http://citydata.wu.ac.at/resource/276/015970#000001	Ludwigshafen am Rhein	2013	160179
http://citydata.wu.ac.at/resource/276/015970#000001	Ludwigshafen am Rhein	2014	161518
http://citydata.wu.ac.at/resource/276/015970#000001	Ludwigshafen am Rhein	2015	163832
http://citydata.wu.ac.at/resource/276/015980#000001	Magdeburg	1999	235073
http://citydata.wu.ac.at/resource/276/015980#000001	Magdeburg	2011	228144
http://citydata.wu.ac.at/resource/276/015980#000001	Magdeburg	2011	231525
http://citydata.wu.ac.at/resource/276/015980#000001	Magdeburg	2012	232364
http://citydata.wu.ac.at/resource/276/015980#000001	Magdeburg	2013	229924
http://citydata.wu.ac.at/resource/276/015980#000001	Magdeburg	2014	231021
http://citydata.wu.ac.at/resource/276/015980#000001	Magdeburg	2015	232306
http://citydata.wu.ac.at/resource/276/015990#000001	Mainz	1999	183134
http://citydata.wu.ac.at/resource/276/015990#000001	Mainz	2011	199237
http://citydata.wu.ac.at/resource/276/015990#000001	Mainz	2011	200344
http://citydata.wu.ac.at/resource/276/015990#000001	Mainz	2012	200957
http://citydata.wu.ac.at/resource/276/015990#000001	Mainz	2013	202756
http://citydata.wu.ac.at/resource/276/015990#000001	Mainz	2014	204268
http://citydata.wu.ac.at/resource/276/015990#000001	Mainz	2015	206991
http://citydata.wu.ac.at/resource/276/016000#000001	Mannheim	1999	307730
http://citydata.wu.ac.at/resource/276/016000#000001	Mannheim	2011	290117
http://citydata.wu.ac.at/resource/276/016000#000001	Mannheim	2011	313174
http://citydata.wu.ac.at/resource/276/016000#000001	Mannheim	2012	314931
http://citydata.wu.ac.at/resource/276/016000#000001	Mannheim	2013	294627
http://citydata.wu.ac.at/resource/276/016000#000001	Mannheim	2014	296690
http://citydata.wu.ac.at/resource/276/016000#000001	Mannheim	2015	299844
http://citydata.wu.ac.at/resource/276/016010#000001	Moers	1999	106837
http://citydata.wu.ac.at/resource/276/016010#000001	Moers	2011	104009
http://citydata.wu.ac.at/resource/276/016010#000001	Moers	2011	105506
http://citydata.wu.ac.at/resource/276/016010#000001	Moers	2012	105102
http://citydata.wu.ac.at/resource/276/016010#000001	Moers	2013	103504
http://citydata.wu.ac.at/resource/276/016010#000001	Moers	2014	103108
http://citydata.wu.ac.at/resource/276/016010#000001	Moers	2015	102923
http://citydata.wu.ac.at/resource/276/016020#000001	Mönchengladbach	1999	263697
http://citydata.wu.ac.at/resource/276/016020#000001	Mönchengladbach	2011	255188
http://citydata.wu.ac.at/resource/276/016020#000001	Mönchengladbach	2011	257993
http://citydata.wu.ac.at/resource/276/016020#000001	Mönchengladbach	2012	257208
http://citydata.wu.ac.at/resource/276/016020#000001	Mönchengladbach	2013	255087
http://citydata.wu.ac.at/resource/276/016020#000001	Mönchengladbach	2014	255430
http://citydata.wu.ac.at/resource/276/016020#000001	Mönchengladbach	2015	256853
http://citydata.wu.ac.at/resource/276/016030#000001	Mülheim an der Ruhr	1999	173895
http://citydata.wu.ac.at/resource/276/016030#000001	Mülheim an der Ruhr	2011	166865
http://citydata.wu.ac.at/resource/276/016030#000001	Mülheim an der Ruhr	2011	167344
http://citydata.wu.ac.at/resource/276/016030#000001	Mülheim an der Ruhr	2012	167156
http://citydata.wu.ac.at/resource/276/016030#000001	Mülheim an der Ruhr	2013	166654
http://citydata.wu.ac.at/resource/276/016030#000001	Mülheim an der Ruhr	2014	166640
http://citydata.wu.ac.at/resource/276/016030#000001	Mülheim an der Ruhr	2015	167108
http://citydata.wu.ac.at/resource/276/016040#000001	München	1999	1194560
http://citydata.wu.ac.at/resource/276/016040#000001	München	2011	1348335
http://citydata.wu.ac.at/resource/276/016040#000001	München	2011	1353186
http://citydata.wu.ac.at/resource/276/016040#000001	München	2012	1378176
http://citydata.wu.ac.at/resource/276/016040#000001	München	2013	1388308
http://citydata.wu.ac.at/resource/276/016040#000001	München	2014	1407836
http://citydata.wu.ac.at/resource/276/016040#000001	München	2015	1429584
http://citydata.wu.ac.at/resource/276/016050#000001	Münster (Westf.)	1999	264670
http://citydata.wu.ac.at/resource/276/016050#000001	Münster (Westf.)	2011	279803
http://citydata.wu.ac.at/resource/276/016050#000001	Münster (Westf.)	2011	289576
http://citydata.wu.ac.at/resource/276/016050#000001	Münster (Westf.)	2012	291754
http://citydata.wu.ac.at/resource/276/016050#000001	Münster (Westf.)	2013	296599
http://citydata.wu.ac.at/resource/276/016050#000001	Münster (Westf.)	2014	299708
http://citydata.wu.ac.at/resource/276/016050#000001	Münster (Westf.)	2015	302178
http://citydata.wu.ac.at/resource/276/016060#000001	Neuss	1999	149702
http://citydata.wu.ac.at/resource/276/016060#000001	Neuss	2011	150568
http://citydata.wu.ac.at/resource/276/016060#000001	Neuss	2011	151388
http://citydata.wu.ac.at/resource/276/016060#000001	Neuss	2012	152010
http://citydata.wu.ac.at/resource/276/016060#000001	Neuss	2013	151486
http://citydata.wu.ac.at/resource/276/016060#000001	Neuss	2014	152252
http://citydata.wu.ac.at/resource/276/016060#000001	Neuss	2015	152644
http://citydata.wu.ac.at/resource/276/016070#000001	Nürnberg	1999	486628
http://citydata.wu.ac.at/resource/276/016070#000001	Nürnberg	2011	486314
http://citydata.wu.ac.at/resource/276/016070#000001	Nürnberg	2011	505664
http://citydata.wu.ac.at/resource/276/016070#000001	Nürnberg	2012	510602
http://citydata.wu.ac.at/resource/276/016070#000001	Nürnberg	2013	495121
http://citydata.wu.ac.at/resource/276/016070#000001	Nürnberg	2014	498876
http://citydata.wu.ac.at/resource/276/016070#000001	Nürnberg	2015	501072
http://citydata.wu.ac.at/resource/276/016080#000001	Oberhausen	1999	222349
http://citydata.wu.ac.at/resource/276/016080#000001	Oberhausen	2011	210215
http://citydata.wu.ac.at/resource/276/016080#000001	Oberhausen	2011	212945
http://citydata.wu.ac.at/resource/276/016080#000001	Oberhausen	2012	212568
http://citydata.wu.ac.at/resource/276/016080#000001	Oberhausen	2013	210005
http://citydata.wu.ac.at/resource/276/016080#000001	Oberhausen	2014	209097
http://citydata.wu.ac.at/resource/276/016080#000001	Oberhausen	2015	209292
http://citydata.wu.ac.at/resource/276/016090#000001	Offenbach am Main	1999	116627
http://citydata.wu.ac.at/resource/276/016090#000001	Offenbach am Main	2011	113443
http://citydata.wu.ac.at/resource/276/016090#000001	Offenbach am Main	2011	120435
http://citydata.wu.ac.at/resource/276/016090#000001	Offenbach am Main	2012	122705
http://citydata.wu.ac.at/resource/276/016090#000001	Offenbach am Main	2013	116945
http://citydata.wu.ac.at/resource/276/016090#000001	Offenbach am Main	2014	119203
http://citydata.wu.ac.at/resource/276/016090#000001	Offenbach am Main	2015	120988
http://citydata.wu.ac.at/resource/276/016100#000001	Oldenburg (Oldenburg)	1999	154125
http://citydata.wu.ac.at/resource/276/016100#000001	Oldenburg (Oldenburg)	2011	157267
http://citydata.wu.ac.at/resource/276/016100#000001	Oldenburg (Oldenburg)	2011	162173
http://citydata.wu.ac.at/resource/276/016100#000001	Oldenburg (Oldenburg)	2012	162481
http://citydata.wu.ac.at/resource/276/016100#000001	Oldenburg (Oldenburg)	2013	158658
http://citydata.wu.ac.at/resource/276/016100#000001	Oldenburg (Oldenburg)	2014	159610
http://citydata.wu.ac.at/resource/276/016100#000001	Oldenburg (Oldenburg)	2015	160907
http://citydata.wu.ac.at/resource/276/016110#000001	Osnabrück	1999	164539
http://citydata.wu.ac.at/resource/276/016110#000001	Osnabrück	2011	153699
http://citydata.wu.ac.at/resource/276/016110#000001	Osnabrück	2011	164119
http://citydata.wu.ac.at/resource/276/016110#000001	Osnabrück	2012	165021
http://citydata.wu.ac.at/resource/276/016110#000001	Osnabrück	2013	155625
http://citydata.wu.ac.at/resource/276/016110#000001	Osnabrück	2014	156315
http://citydata.wu.ac.at/resource/276/016110#000001	Osnabrück	2015	156897
http://citydata.wu.ac.at/resource/276/016120#000001	Paderborn	1999	137647
http://citydata.wu.ac.at/resource/276/016120#000001	Paderborn	2011	142365
http://citydata.wu.ac.at/resource/276/016120#000001	Paderborn	2011	146283
http://citydata.wu.ac.at/resource/276/016120#000001	Paderborn	2012	147688
http://citydata.wu.ac.at/resource/276/016120#000001	Paderborn	2013	143575
http://citydata.wu.ac.at/resource/276/016120#000001	Paderborn	2014	143659
http://citydata.wu.ac.at/resource/276/016120#000001	Paderborn	2015	145176
http://citydata.wu.ac.at/resource/276/016130#000001	Pforzheim	1999	117227
http://citydata.wu.ac.at/resource/276/016130#000001	Pforzheim	2011	114411
http://citydata.wu.ac.at/resource/276/016130#000001	Pforzheim	2011	119781
http://citydata.wu.ac.at/resource/276/016130#000001	Pforzheim	2012	120709
http://citydata.wu.ac.at/resource/276/016130#000001	Pforzheim	2013	116425
http://citydata.wu.ac.at/resource/276/016130#000001	Pforzheim	2014	117754
http://citydata.wu.ac.at/resource/276/016130#000001	Pforzheim	2015	119291
http://citydata.wu.ac.at/resource/276/016140#000001	Potsdam	1999	128983
http://citydata.wu.ac.at/resource/276/016140#000001	Potsdam	2011	156021
http://citydata.wu.ac.at/resource/276/016140#000001	Potsdam	2011	156906
http://citydata.wu.ac.at/resource/276/016140#000001	Potsdam	2012	158902
http://citydata.wu.ac.at/resource/276/016140#000001	Potsdam	2013	159456
http://citydata.wu.ac.at/resource/276/016140#000001	Potsdam	2014	161468
http://citydata.wu.ac.at/resource/276/016140#000001	Potsdam	2015	164042
http://citydata.wu.ac.at/resource/276/016150#000001	Recklinghausen	1999	125022
http://citydata.wu.ac.at/resource/276/016150#000001	Recklinghausen	2011	115958
http://citydata.wu.ac.at/resource/276/016150#000001	Recklinghausen	2011	118365
http://citydata.wu.ac.at/resource/276/016150#000001	Recklinghausen	2012	117672
http://citydata.wu.ac.at/resource/276/016150#000001	Recklinghausen	2013	115385
http://citydata.wu.ac.at/resource/276/016150#000001	Recklinghausen	2014	115320
http://citydata.wu.ac.at/resource/276/016150#000001	Recklinghausen	2015	114147
http://citydata.wu.ac.at/resource/276/016160#000001	Regensburg	1999	125236
http://citydata.wu.ac.at/resource/276/016160#000001	Regensburg	2011	135403
http://citydata.wu.ac.at/resource/276/016160#000001	Regensburg	2011	135520
http://citydata.wu.ac.at/resource/276/016160#000001	Regensburg	2012	136577
http://citydata.wu.ac.at/resource/276/016160#000001	Regensburg	2013	138296
http://citydata.wu.ac.at/resource/276/016160#000001	Regensburg	2014	140276
http://citydata.wu.ac.at/resource/276/016160#000001	Regensburg	2015	142292
http://citydata.wu.ac.at/resource/276/016170#000001	Remscheid	1999	120125
http://citydata.wu.ac.at/resource/276/016170#000001	Remscheid	2011	110563
http://citydata.wu.ac.at/resource/276/016170#000001	Remscheid	2011	110708
http://citydata.wu.ac.at/resource/276/016170#000001	Remscheid	2012	109596
http://citydata.wu.ac.at/resource/276/016170#000001	Remscheid	2013	109352
http://citydata.wu.ac.at/resource/276/016170#000001	Remscheid	2014	108955
http://citydata.wu.ac.at/resource/276/016170#000001	Remscheid	2015	109009
http://citydata.wu.ac.at/resource/276/016180#000001	Reutlingen	1999	110343
http://citydata.wu.ac.at/resource/276/016180#000001	Reutlingen	2011	109799
http://citydata.wu.ac.at/resource/276/016180#000001	Reutlingen	2011	112484
http://citydata.wu.ac.at/resource/276/016180#000001	Reutlingen	2012	112735
http://citydata.wu.ac.at/resource/276/016180#000001	Reutlingen	2013	110681
http://citydata.wu.ac.at/resource/276/016180#000001	Reutlingen	2014	111357
http://citydata.wu.ac.at/resource/276/016180#000001	Reutlingen	2015	112452
http://citydata.wu.ac.at/resource/276/016190#000001	Rostock	1999	203279
http://citydata.wu.ac.at/resource/276/016190#000001	Rostock	2011	200266
http://citydata.wu.ac.at/resource/276/016190#000001	Rostock	2011	202735
http://citydata.wu.ac.at/resource/276/016190#000001	Rostock	2012	204260
http://citydata.wu.ac.at/resource/276/016190#000001	Rostock	2013	202887
http://citydata.wu.ac.at/resource/276/016190#000001	Rostock	2014	203431
http://citydata.wu.ac.at/resource/276/016190#000001	Rostock	2015	204167
http://citydata.wu.ac.at/resource/276/016200#000001	Saarbrücken	1999	183836
http://citydata.wu.ac.at/resource/276/016200#000001	Saarbrücken	2011	175741
http://citydata.wu.ac.at/resource/276/016200#000001	Saarbrücken	2011	175853
http://citydata.wu.ac.at/resource/276/016200#000001	Saarbrücken	2012	176135
http://citydata.wu.ac.at/resource/276/016200#000001	Saarbrücken	2013	176996
http://citydata.wu.ac.at/resource/276/016200#000001	Saarbrücken	2014	177201
http://citydata.wu.ac.at/resource/276/016200#000001	Saarbrücken	2015	176926
http://citydata.wu.ac.at/resource/276/016210#000001	Salzgitter	1999	112934
http://citydata.wu.ac.at/resource/276/016210#000001	Salzgitter	2011	102394
http://citydata.wu.ac.at/resource/276/016210#000001	Salzgitter	2012	101750
http://citydata.wu.ac.at/resource/276/016220#000001	Schwerin	1999	102878
http://citydata.wu.ac.at/resource/276/016230#000001	Siegen	1999	109225
http://citydata.wu.ac.at/resource/276/016230#000001	Siegen	2011	103424
http://citydata.wu.ac.at/resource/276/016230#000001	Siegen	2012	103370
http://citydata.wu.ac.at/resource/276/016230#000001	Siegen	2015	100325
http://citydata.wu.ac.at/resource/276/016240#000001	Solingen	1999	165583
