x,id,label,wikicity,isocode,clabel,wikicountry
http://eurostat.linked-statistics.org/dic/cities#BA001C,BA001C,Sarajevo,Q11194,BA,"Trnovo, Bosnia and Herzegovina",Q18354624
http://eurostat.linked-statistics.org/dic/cities#ME001C,ME001C,Podgorica,Q23564,ME,Montenegro in the Eurovision Song Contest,Q117205
http://eurostat.linked-statistics.org/dic/cities#RS001C,RS001C,Belgrade,Q3711,RS,municipality of Serbia,Q783930
http://eurostat.linked-statistics.org/dic/cities#XK001C,XK001C,Pristine Villa,Q11090512,XK,Kosovo,Q1246
http://eurostat.linked-statistics.org/dic/cities#RU001C,RU001C,Moscow,Q649,RU,head of the region (Russia),Q1540324
http://eurostat.linked-statistics.org/dic/cities#ZA001C,ZA001C,Pretoria,Q3926,ZA,Statistics South Africa,Q7604433
http://eurostat.linked-statistics.org/dic/cities#CA001C,CA001C,Ottawa,Q1930,CA,federal electoral district of Canada,Q17202187
http://eurostat.linked-statistics.org/dic/cities#US001C,US001C,"Washington, D.C.",Q61,US,United States Hockey League,Q499211
http://eurostat.linked-statistics.org/dic/cities#US002C,US002C,"Shady, New York",Q7460887,US,United States Hockey League,Q499211
http://eurostat.linked-statistics.org/dic/cities#US003C,US003C,Omni San Francisco Hotel,Q26699326,US,United States Hockey League,Q499211
http://eurostat.linked-statistics.org/dic/cities#US004C,US004C,Omni Dallas Hotel a Park West,Q26492750,US,United States Hockey League,Q499211
http://eurostat.linked-statistics.org/dic/cities#JP001C,JP001C,Tokyo City,Q1207735,JP,Japan Open Tennis Championships,Q1025949
http://eurostat.linked-statistics.org/dic/cities#AU001C,AU001C,Canberra,Q3114,AU,Australian rules football,Q50776
http://eurostat.linked-statistics.org/dic/cities#AU002C,AU002C,Sydney,Q3130,AU,Australian rules football,Q50776
http://eurostat.linked-statistics.org/dic/cities#NZ001C,NZ001C,Wellington,Q23661,NZ,New Zealand statute,Q18336255
http://eurostat.linked-statistics.org/dic/cities#CH003C,CH003C,Basel,Q78,CH,Kyburz Switzerland,Q28912880
http://eurostat.linked-statistics.org/dic/cities#CH006C,CH006C,Winterthur,Q9125,CH,Kyburz Switzerland,Q28912880
http://eurostat.linked-statistics.org/dic/cities#CH007C,CH007C,St. Gallen,Q25607,CH,Kyburz Switzerland,Q28912880
http://eurostat.linked-statistics.org/dic/cities#CH008C,CH008C,Lucerne,Q4191,CH,Kyburz Switzerland,Q28912880
http://eurostat.linked-statistics.org/dic/cities#CH009C,CH009C,Lugano,Q7024,CH,Kyburz Switzerland,Q28912880
http://eurostat.linked-statistics.org/dic/cities#CH010C,CH010C,Biel/Bienne,Q1034,CH,Kyburz Switzerland,Q28912880
